ID,Name,Sub-parts,Description,Cluster,Sub-cluster,Crossover,Characters,Content URL,Size,Connections,SSD Folder,SSD Root,Final X,Final Y,Final Z
755,Arc Flamboyant,,"Un salut en plein vol, un cœur dessiné sur le radar, et un message vocal que personne n'a pu écouter à temps.",tout a toulouse,,,French PILOT (LUCIOLE); DONOR (CATHÉDRALE),,1,,tout a toulouse,arc flamboyant,1282.89,-112.11,9.12
753,Zéro Deux Trois Un,,On tourne le bouton d'une radio un peu trop lentement.,tout a toulouse,,,French PILOT,,1,,tout a toulouse,a numbers game,1344.0,-52.72,-62.52
175,Blob Mode,Pint Sized / Someone Find a Better Name for This / Seriously / Intro / You Expected A Man / Just Scratching Her Nose,Full gear turns an entire squad into identical bundled silhouettes.,ultravioletverse,black opt in,,PILOT; GATTI; KIM; RICO; RIVERA; SANTOS; JACKSON; SANTIAGO,,6,,ultravioletverse/black opt IN,blob mode,1025.74,365.54,-195.99
23,Disavowed,p1 / p2 / RAZA,"An expense report nobody wants to approve, denied a second time when RAZA gets involved.",ultravioletverse,black opt in,,PILOT; GAVIN; RAZA; LEE; JIN; HALE; SUKUMARAN; DAVENPORT; YAMADA,,3,,ultravioletverse/black opt IN,disavowed,1104.02,316.26,-194.83
355,Femme Fatale,Ok Mom / Business Casual / Formalwear,"PILOT's understated legend: debriefing on a crate with someone else's mess on her pants, terrifying a corrupt clerk without raising her voice, and playing unglamorous backup in arch-supported boots at a black-tie op.",ultravioletverse,black opt in,,PILOT; FAROUK; MIREILLE,,3,,ultravioletverse/black opt IN,femme fatale,788.42,329.11,-248.28
76,Found In Translation,p1 / p2 / p3,"Badass PILOT glides through six dialects and hard conversations with effortless grace, while her dream-side mundane self panics over Duolingo and once accidentally implies a chicken is pregnant with laundry.",ultravioletverse,black opt in,,PILOT,,3,,ultravioletverse/black opt IN,found in translation,998.55,413.84,-312.15
155,Go Team Us,4 / 3 / 1 / 2,Someone stole her last popsicle.,ultravioletverse,black opt in,,PROTAGONIST; PILOT; MEDINA,,4,,ultravioletverse/black opt IN,go team us,1115.64,388.95,-298.36
604,I Envy Myself,,"Mundane PILOT realizes the confident, capable version of herself she envies isn't a stranger but a possible self -- longing for a life she might have lived, or still could.",ultravioletverse,black opt in,,PILOT,,1,,ultravioletverse/black opt IN -- you wannabe me,i envy myself,833.43,430.67,-329.29
392,I Wannabe Like You,,"Mundane, sensor-debugging PILOT has an existential crisis comparing herself to her own badass alternate-universe self, who turns out to be just as tired as she is.",ultravioletverse,black opt in,,PILOT,,1,,ultravioletverse/black opt IN -- you wannabe me,i wannabe like you,1094.08,248.32,-278.79
88,Movie Refund,Fight Scene / Fight Scene and a Hospital Bill / P1 / P2 / P3 / P4,"Badass PILOT gets curb-stomped in a fruit market with zero cinematic dignity, then spends three days lying to Thai immigration about being a yoga instructor. Real fights don't have soundtracks.",ultravioletverse,black opt in,,Mundane PILOT; Badass PILOT,,6,,ultravioletverse/black opt IN -- you wannabe me,movie refund,1028.18,319.33,-285.3
427,OMG Is That Me,,Mundane PILOT meets her elite-operator alternate self in a dream hallway and gets gently talked out of wanting the upgrade.,ultravioletverse,black opt in,,PILOT,,1,,ultravioletverse/black opt IN -- you wannabe me,omg is that me,792.38,282.92,-265.54
216,Reality Check Set 1,p1 / p2 / p3 / p4 / p5 / p6 / p7 / p8,Mundane PILOT spirals over stunt attempts gone wrong.,ultravioletverse,black opt out,,Mundane PILOT; Badass PILOT; MARIN; RIVERA; PILOT,,5,,ultravioletverse/black opt OUT -- you just wannabe proud,reality check set 1,1079.64,292.6,-195.75
291,Retirement of a Legend,,A retirement announcement nobody read.,ultravioletverse,black opt in,,PILOT; DONOR,,1,,ultravioletverse/black opt IN,death of a legend,841.64,342.47,-166.1
94,Saving Private Evangelion,p1 / p2,"Forty guys, one PILOT, and a whole lot of casual nonsense to filter without ever raising her voice.",ultravioletverse,black opt in,,PILOT,,2,,ultravioletverse/black opt IN -- you wannabe me,saving private evangelion,816.94,380.78,-237.12
171,She Does Not Budge,P0 / P1 / P2 / and She Does Not Lose Herself / And She Still Stays / And She Still Shows Up,"A quiet refusal-to-be-ground-down manifesto for PILOT, who doesn't laugh at the jokes, doesn't ask for respect, reapplies lip balm mid-triage like it's part of the kit, and out-scares every man in an unofficial black-ops unit that doesn't exist on paper by never needing to raise her voice.",ultravioletverse,black opt in,,PILOT; REYES; GRIGOR; BAKER; SINGH,,6,,ultravioletverse/black opt IN,she does not budge,905.17,345.87,-227.39
73,The Office,p1 / p2 / p3 / p4,"Printer jams, tightly-bonded team photos, and a unit group chat where the pinned message is about flu shots. Everyone's holding it together with dark humor and duct tape.",ultravioletverse,black opt in,,PILOT; JACKSON; MEL; YUSOF; SANTIAGO,,4,,ultravioletverse/black opt IN,the office,1019.65,379.29,-283.48
623,Work Voice vs. BBQ Voice,,Professionalism. It matters.,ultravioletverse,black opt out,,UNITS,https://inpoppyfields.tumblr.com/post/803715211624415232/work-voice-vs-bbq-voice,1,,,,1024.64,-210.03,202.68
30,You Don't Want to Be Me,p1 / p2 / p3 / p4,"A performance review, honest edition.",ultravioletverse,black opt in,,PILOT (mundane); PILOT (dream/badass),,4,,ultravioletverse/black opt IN -- you wannabe me,you don't want to be me,1028.41,437.1,-322.56
79,You Don't Want To Be Me - Socially Strained,p1 / p2,Black-ops PILOT can defuse a tense extraction without blinking but nearly combusts from secondhand embarrassment at a networking mixer. Turns out fieldwork is easier than small talk.,ultravioletverse,black opt in,,PILOT,,2,,ultravioletverse/black opt IN -- you wannabe me,you don't want to be me - socially strained,745.1,339.63,-318.02
22,You REALLY Don't Want to Be Me,p1 / p2,A very honest performance review.,ultravioletverse,black opt in,,mundane PILOT; badass PILOT,,2,,ultravioletverse/black opt IN -- you wannabe me,you REALLY don't want to be me,932.46,287.7,-272.6
476,You Were the Dream All Along,,"A battle-worn PILOT visits her own softer, safer timeline like a stranger at the door and finally understands that the boring, cozy, laundry-strewn life was the actual objective all along.",ultravioletverse,black opt in,,PILOT; MARIN; RIVERA,,1,,ultravioletverse/black opt IN -- you wannabe me,you were the dream all along,1109.58,288.19,-143.57
316,You're Nailing It,,"A karaoke performance, mixed reviews.",ultravioletverse,black opt in,,Mundane PILOT; Badass PILOT,,1,,ultravioletverse/black opt IN -- you wannabe me,you're killin it,811.71,307.92,-234.48
618,#internal_comms,#wrecked_recruits / #generic_generals / #lots_of_pilots / #private_matters / #did_ensign_up_for_this / #colonels_on_a_cob / Tagging Ghosts,"Slack, but in zero gravity and with a suspicious amount of oversharing.",welcome to the poppyverse,internal comms,,PILOT; PERSONNEL,https://inpoppyfields.tumblr.com/tagged/internal%20comms/chrono,7,,,,229.57,-250.46,108.15
619,#mechanized_messaging,#tank_tread_carefully / #computationally_commanding / #robots_in_disguise / #holomatter_help_hubub p1 / #holomatter_help_hubub p2,The machines are painfully alive and absolutely gossip-capable.,welcome to the poppyverse,internal comms,,UNIT; UNITS,https://inpoppyfields.tumblr.com/tagged/mechanized%20messaging/chrono,3,,,,188.31,271.63,-49.93
469,A Titanic Problem,,"Getting a five-story tank-mech into orbit turns out to require several increasingly undignified engineering solutions, most of which end in an explosion TITAN takes personally.",welcome to the poppyverse,automated absurdity,,PILOT; TITAN; GAMMA; UNIT,https://inpoppyfields.tumblr.com/post/764470921888186368/defying-physics-a-titanic-problem,1,,welcome to the poppyverse/automated absurdity,a titanic problem,165.83,172.55,99.98
163,Anatomy Class,,"UNIT, GAMMA, and TITAN have the dumbest possible conversation about mech anatomy. TITAN just wants reassurance.",welcome to the poppyverse,automated absurdity,,UNIT; GAMMA; TITAN; PILOT (mentioned),,1,,welcome to the poppyverse/automated absurdity,crotches,330.11,-51.22,-196.82
467,Another Night Together,,PILOT and DONOR trade tenderness and pillow talk about what strength looks like once the hard part's behind you -- it just costs a different currency on Earth.,welcome to the poppyverse,dear donor,,PILOT; DONOR,,1,,welcome to the poppyverse/dear DONOR,another night together,383.06,79.2,34.21
529,Aries,,"PILOT compares UNIT's ram horns to a constellation, and UNIT, sweet and literal as ever, is delighted by the astronomy lesson.",welcome to the poppyverse,gentle giant,,PILOT; UNIT,https://inpoppyfields.tumblr.com/post/760039038896013312/gentle-giant-aries,1,,welcome to the poppyverse/gentle giant,aries,287.16,7.05,130.6
362,Awkward,1 / 2,"A lowlight reel of PILOT's most humiliating rookie moments -- ramp faceplants, a jammed flight suit, failed helmet sizing -- all insisted, the entire time, to be tactical.",welcome to the poppyverse,everyone starts somewhere,,PILOT; SOREN; Lt. J; Cadet C; Ensign K,,2,,welcome to the poppyverse/pre piloting/everyone starts somewhere -- awkward and terrible,awkward,73.63,-250.92,249.69
229,Beginnings,1 - Before and After the Operation / 2 - The Night Before the Operation / 3 - The Dreams Before the Operation / 4 - The Operation / 5 - The Epiphany / 6 - Like Mother Like Child / 7.1 - Ghosts / 7.2 - Glitches / 8.1 - Irony / 9 - Thin Air Red Skies,"UNIT's origin arc in full: the operation that built it from DONOR's DNA, the dreams and glitches that came after, the irony of gentleness building the deadliest machine on base, and the quiet, empty apartment left behind by everyone who didn't make it to see it finished.",welcome to the poppyverse,commander unit,,UNIT; PILOT; DONOR,https://inpoppyfields.tumblr.com/tagged/beginnings/chrono,10,,deeper into the poppyverse/commander UNIT,beginnings,67.2,0.0,0.0
566,Blooming,,A quiet evening in.,welcome to the poppyverse,steel and skin,,PILOT; DONOR,,1,,welcome to the poppyverse/steel and skin,blooming,206.0,-232.97,114.72
179,Braided Steel,,A messy braid.,welcome to the poppyverse,pre piloting,,PILOT; LIEUTENANT B,,1,,welcome to the poppyverse/pre piloting,braided steel,342.51,-18.29,228.26
669,Bye Bye Bluebird,,"Something small and blue leaves the frame, and the moment lands harder than expected.",welcome to the poppyverse,field logs,,UNIT; GAMMA,https://inpoppyfields.tumblr.com/post/760579223796826112/bye-bye-bluebird,1,,,,160.08,-175.92,-214.38
599,Ceremony,,UNIT watches a fallen comrade's body ceremonially smelted down.,welcome to the poppyverse,mechanical mortality,,UNIT; UNIT F; UNIT G,,1,,welcome to the poppyverse/machine learnings/mechanical mortality,ceremony,56.06,-33.49,-136.54
261,Chest Armor,,"UNIT interrogates PILOT about the tactical inconvenience of certain anatomy with the same clinical curiosity it brings to everything else, and gets an answer involving sports bras and spite.",welcome to the poppyverse,steel and skin,,UNIT; PILOT,,1,,welcome to the poppyverse/steel and skin,breasts,254.48,-244.21,-235.7
360,Coded Communications,,"A clinical, borderline horny catalogue of how mechs flirt: electromagnetic pulses, silent console messages, vibration and touch, intimacy translated into technical readouts.",welcome to the poppyverse,machine learnings,,UNIT,,1,,welcome to the poppyverse/machine learnings,coded communications,263.94,153.06,144.76
443,Crypt,,UNIT tours a mausoleum of decommissioned mechs.,welcome to the poppyverse,mechanical mortality,,UNIT,https://inpoppyfields.tumblr.com/post/760136517939314688/the-crypt,1,,welcome to the poppyverse/machine learnings/mechanical mortality,crypt,296.03,79.92,188.43
118,DIY,Plushies / AA Batteries,"UNIT decides that if it can handle a pile bunker it can handle a sewing needle, hand-stitching plushies and running a very serious scientific investigation into AA batteries, purely to understand humans better.",welcome to the poppyverse,machine learnings,,UNIT; PILOT; GAMMA; TITAN; DONOR,https://inpoppyfields.tumblr.com/post/764811516885286912/pinterest-diy-plushies,2,,welcome to the poppyverse/machine learnings,diy,119.07,117.11,167.44
241,Doubts,1 / 2,PILOT does the job anyway.,welcome to the poppyverse,pre piloting,,PILOT; UNIT; SOLDIER A; SOLDIER B,,2,,welcome to the poppyverse/pre piloting,doubts,335.38,275.65,5.48
549,Drunk,,"UNIT gets absolutely blitzed and turns into a skyscraper-sized, alarmingly affectionate golden retriever, and no amount of base personnel screaming 'get a grip' can stop the hug offensive.",welcome to the poppyverse,automated absurdity,,PILOT; UNIT; MORALES,,1,,welcome to the poppyverse/automated absurdity,drunk,110.13,48.14,159.76
109,"Early Bird, Late Lamb",v1 / v2,"UNIT is built for the job, not mornings, and the whole hangar knows it.",welcome to the poppyverse,machine learnings,,UNIT; GAMMA; ALPHA; OMEGA; PILOT; UNIT A; UNIT B,,2,,welcome to the poppyverse/machine learnings,"early bird, late lamb",481.95,-74.34,57.46
361,Eating,2 / 1,Tracked meal by meal.,welcome to the poppyverse,steel and skin,,PILOT; UNIT,,2,,welcome to the poppyverse/steel and skin,eating,283.79,55.37,-192.17
492,Echoes,,"UNIT keeps echoing DONOR's old habits back at PILOT - a head tilt, a hummed song, a doodle with wings - until a message with no traceable sender says it's still watching.",welcome to the poppyverse,beginnings,,PILOT; UNIT; DONOR,,1,,welcome to the poppyverse/BEGINNINGS,6,128.81,221.54,83.49
159,ERIEYE,P1 / P2 / P3 / P4,"ERIEYE, a giant scanner-bird mech, chirps like a pet and operates like an air-superiority system, and the squad has stopped being surprised by the gap between the two.",welcome to the poppyverse,unit spotlights,,ERIEYE; PILOT; THUNDER; GAMMA; UNIT; TITAN; HORIZON,https://inpoppyfields.tumblr.com/tagged/erieye/chrono,4,,welcome to the poppyverse/unit spotlights,erieye,349.36,102.94,195.07
115,ERIEYE & TITAN,P1 - Sky & Earth / p2 - Air & Ash / p3 - Heaven & Hell / p4 - Heaven,One built for sky and one for ground.,welcome to the poppyverse,unit spotlights,,ERIEYE; TITAN; UNIT,https://inpoppyfields.tumblr.com/tagged/sky%20and%20earth/chrono,4,,welcome to the poppyverse/unit spotlights,erieye and titan,289.09,-100.41,134.74
602,Extra Cheese Pizza,,"Retired-pilot PILOT makes midnight protein pizza and grouses about her mundane new life debugging self-driving cars, missing UNIT's sarcasm more than she expected to.",welcome to the poppyverse,post piloting,,PILOT,,1,,welcome to the poppyverse/post piloting,5,151.12,242.86,170.41
263,Femoral Fun,,"A femoral artery hit turns into the single most mortifying medical evac of her career, dignity included.",welcome to the poppyverse,absolute absurdity,,PROTAGONIST; MEDIC; DOCTOR,,1,,welcome to the poppyverse/absolute absurdity,femoral fun,368.28,279.46,-109.96
141,Field Logs,Bull in a China Shop / Bye Bye Bluebird / Legacy Hardware / Rescue and Recovery / The Framework / Goodbye Thunder / Comic Sans / Under Radar / The Calm Storm / Four-Legged Problem / Visual Markings / Incident Report / Pile Bunked / Violation / The Calm After the Storm / Lend a Hand / Cataphract / The Winged Embrace / Vital Aid / Unwillingly Reused Parts / Seeing Red,A long-running log of mecha field vignettes.,welcome to the poppyverse,field logs,,UNIT; PILOT; GAMMA; VALOR; UNIT F; THUNDER; Commander F; ENEMY UNIT; NOVA; DONOR; ALPHA; BETA; DELTA; ZETA; UNIT G; TITAN; ZEPHYR; SPARK; UNIT K; UNIT L; UNIT J,https://inpoppyfields.tumblr.com/tagged/battlefield%20logs/chrono,21,,welcome to the poppyverse/machine learnings/battlefield logs,battlefield logs,166.45,72.24,-122.31
334,File Addendum,,"Some paperwork, TMI edition.",welcome to the poppyverse,absolute absurdity,,PILOT,,1,,welcome to the poppyverse/absolute absurdity,file addendum,63.61,141.29,164.25
97,Finale - After the Dream,v1 / v2 / v3,"PILOT dreams her old squad back together, wakes up, and finds them eating her cereal. The hard feelings, it turns out, just needed a spare bedroom.",welcome to the poppyverse,post piloting,,PILOT; UNIT; GAMMA; TITAN; THUNDER; DONOR,,3,,welcome to the poppyverse/post piloting,FINALE - AFTER THE DREAM,250.12,215.01,69.37
662,Fly Like a Bee,,"""According to all known laws of aviation, there is no way a bee should be able to fly. Its wings are too small to get its fat little body off the ground. The bee, of course, flies anyway because bees don't care what humans think is impossible.”",welcome to the poppyverse,automated absurdity,,UNIT; UNITS,https://inpoppyfields.tumblr.com/post/760134715439185920/fly-like-a-bee,1,,,,343.66,-192.2,-31.92
552,Gas Expulsion,,A parade of mechs venting booster vapor gets rebranded.,welcome to the poppyverse,automated absurdity,,PILOT; UNIT; TITAN; SPARROW; GAMMA; COMMANDER ZETA; VALKYRIE,,1,,welcome to the poppyverse/automated absurdity,gas expulsion,434.45,2.82,51.56
255,Gentle Giant,Scared / No More / Just Gentle / Aries / Dirt Drawings / Dirt Drawings of Doom / The Lamb 1 / The Lamb 2 / Soft for Work / Not Soft for Work / Comic Sans,"A mech built to terrify everyone else gets rattled by thunder and the vet's office, meets an actual lamb, doodles stick figures in the dirt (immediately followed by a very large cannon), discovers texting and Comic Sans, and spends multiple vignettes litigating exactly how 'workplace-safe' its softness really is.",welcome to the poppyverse,gentle giant,,"UNIT; PILOT; MECHANICS, MEDICS, TRAINERS, TECHNICIANS; SOLDIER A; SOLDIER B",https://inpoppyfields.tumblr.com/tagged/gentle%20giant/chrono,11,,welcome to the poppyverse/gentle giant,gentle giant,254.07,-122.73,-5.03
371,Ghost in the Machine,Sun and Moon / Her Embrace / Her Face in Every Sky,"UNIT holds a sleeping, worn-out PILOT through the night while DONOR, present as a background process inside it, finally gets to be the one doing the holding instead of the one who used to need it.",welcome to the poppyverse,dear donor,,PILOT; UNIT; DONOR,https://inpoppyfields.tumblr.com/tagged/ghost%20in%20the%20machine/chrono,3,,welcome to the poppyverse/dear DONOR,her embrace,216.84,75.17,-71.94
231,Gone in a Flash,Flare / The Student / Vapor / Mixed Victory,"A fireworks mishap, a missing parking spot, and a relay race PILOT and Lieutenant B keep losing, badly, in increasingly literal ways.",welcome to the poppyverse,pre piloting,,PILOT; LIEUTENANT B; Corporal A,,4,,welcome to the poppyverse/pre piloting,gone in a flash,359.82,-162.47,0.09
540,Gone Shopping,,"UNIT discovers Armored Core VI, clocks a character who looks suspiciously like GAMMA, and starts hunting for THUNDER's cartoon doppelganger. PILOT is delighted and slightly worried about the budget.",welcome to the poppyverse,automated absurdity,,PILOT; UNIT,,1,,welcome to the poppyverse/automated absurdity,gone shopping,473.18,-253.72,243.3
219,Gravity Malfunction,,AUTOPILOT bounces across the training field like an eight-ton ballerina and blames it entirely on a new regimen. DONOR needs a minute.,welcome to the poppyverse,automated absurdity,,DONOR; AUTOPILOT,,1,,welcome to the poppyverse/automated absurdity,gravity malfunction,284.27,-51.76,-128.95
400,Groceries at Walmart,,A sentient rescue-mech-turned-Mazda narrates a Walmart run while PILOT quietly misses the clarity of a job she no longer has. Somehow the AAA batteries are for 'experiments.',welcome to the poppyverse,post piloting,,PILOT; UNIT,,1,,welcome to the poppyverse/post piloting,1,154.25,34.29,-247.59
386,Her Embrace for the Last Time,,A goodbye hug at the airport.,welcome to the poppyverse,beginnings,,PILOT; DONOR,,1,,welcome to the poppyverse/BEGINNINGS,5v2-1 - her embrace for the last time,293.15,-249.69,-21.62
519,Her Face,,"Mid-catastrophe, UNIT keeps a badly injured PILOT alive.",welcome to the poppyverse,dear donor,,PILOT; UNIT; DONOR,,1,,welcome to the poppyverse/dear DONOR,her face,343.95,-58.34,-45.7
273,Holomatters Hilarity,3 / 1 / 2,"UNIT and GAMMA borrow human bodies for an afternoon and turn base security into unwitting nature documentary footage, discovering that knees only bend one way and heels are, frankly, a menace.",welcome to the poppyverse,holomatter matters,,UNIT; GAMMA; PILOT; DONOR,,3,,welcome to the poppyverse/holomatter matters,holomatters hilarity,183.73,176.55,-245.95
324,How They Sleep,,"Two quiet vignettes of watching a squad sleep -- first PILOT keeping vigil over her unit, then LIEUTENANT keeping vigil over her. Everyone's armor comes off exactly the same way: unconsciously.",welcome to the poppyverse,pre piloting,,PILOT; LIEUTENANT; PRIVATE A; PRIVATE B; PRIVATE C; PRIVATE D,,1,,welcome to the poppyverse/pre piloting,how they sleep,228.69,27.53,-254.14
239,If It Sits,POV PILOT / POV UNIT,PILOT live-blogs UNIT's catastrophic first attempts at sitting down like a nature documentary.,welcome to the poppyverse,automated absurdity,,UNIT; PILOT; THUNDER; GAMMA; TITAN,,2,,welcome to the poppyverse/automated absurdity,if it sits,343.85,256.27,124.35
432,Into Ash,,"The light won't let her see her clearly, even now.",welcome to the poppyverse,beginnings,,PILOT; DONOR,,1,,welcome to the poppyverse/BEGINNINGS,5v3 - into ash,184.76,52.48,-2.6
539,Leg Lock Legend,,PILOT dismantles a series of overconfident sparring partners with nothing but leg locks and a growing whiteboard legend about the dangers of underestimating her thighs.,welcome to the poppyverse,absolute absurdity,,PILOT; REED; MORALES; KOWALSKI; SANTOS; LIANG; DAVIES,,1,,welcome to the poppyverse/absolute absurdity,pussy power,240.69,99.58,-20.47
677,Legacy Hardware,,New parts arrive carrying old ghosts and terrible warranty implications.,welcome to the poppyverse,field logs,,UNIT,https://inpoppyfields.tumblr.com/post/760135703231447040/new-parts,1,,,,248.42,-141.36,44.66
65,Mechanical Myopia,p1 / p2,"UNIT gets diagnosed with unfixable robot myopia, and a lakeside support group of PILOT, a bird-mech, and a tank talks it into treating one working eye as a personality trait instead of a flaw. Gentle, and low-stakes.",welcome to the poppyverse,machine learnings,,UNIT; PILOT; GAMMA; TITAN; DONOR,https://inpoppyfields.tumblr.com/tagged/myopia/chrono,2,,welcome to the poppyverse/machine learnings,mechanical myopia,184.63,-50.78,49.21
353,Menstruation,,UNIT panics over normal bodily upkeep in the sink.,welcome to the poppyverse,steel and skin,,PILOT; UNIT,,1,,welcome to the poppyverse/steel and skin,menstruation,132.45,-217.4,217.24
164,MIRA,,A deep-sea rescue unit combs a crush-depth wreck for survivors and finds exactly one. Relief measured in pressure ratings.,welcome to the poppyverse,unit spotlights,,MIRA; AURORA; VANGUARD; FIRST AID,https://inpoppyfields.tumblr.com/post/760128936428601344/spotlight-mira,1,,welcome to the poppyverse/unit spotlights,MIRA,301.73,178.94,185.45
136,Mode Failure,Paralyzed / Locker Room / Stuck in the Mud,PILOT discovers on a rest day that the body that's never failed her can just stop working.,welcome to the poppyverse,pre piloting,,PILOT,,3,,welcome to the poppyverse/pre piloting,mode failure,176.41,-63.81,253.46
182,More Than Meets the Eye,Teddy Bear / Red Poppies / The Mech And The Lady / Young and Old / Skateboarding / The Daughter,"The units' holomatter avatars go small -- a boy who picks flowers, a girl who'd rather not flatten a city, a skateboarder doodling chalk galaxies on his own dormant mech body -- and UNIT's avatar turns out to carry DONOR's gestures like an inherited legacy.",welcome to the poppyverse,holomatter matters,,TITAN; UNIT; PILOT; SPARROW; GAMMA; DONOR,https://inpoppyfields.tumblr.com/post/760135569815764992/more-than-meets-the-eye,6,,welcome to the poppyverse/holomatter matters,more than meets the eye,111.33,29.46,212.95
614,Mornings,,The sun isn't even fully clocked in.,welcome to the poppyverse,machine learnings,,UNIT; UNITS,https://inpoppyfields.tumblr.com/post/760136746593894400/mornings,1,,,,226.04,-183.39,80.95
284,New Legs,Bipedal / Pants Shopping / Quadrupedal,"GAMMA and UNIT get upgraded legs -- bipedal, quadrupedal, swappable like pants -- and PILOT will not stop interrogating the anatomy, logistics, and dignity implications of all of it.",welcome to the poppyverse,automated absurdity,,PILOT; UNIT; GAMMA; TECHNICIAN A,,3,,welcome to the poppyverse/automated absurdity,new legs,269.14,-0.31,131.07
325,No Place Like Home,V1 - One More Box / V1 - Yearbook Faces / V2,"A moving day with extra boxes and an old yearbook where everyone's unrecognizably changed, followed by PILOT arguing herself out of despair via an imagined conversation with her old mentor -- either healthy emotional processing or a very elaborate way of talking to a window.",welcome to the poppyverse,pre piloting,,PILOT; LIEUTENANT; PRIVATE A; SERGEANT C; LIEUTENANT B,,3,,welcome to the poppyverse/pre piloting,no place like home,294.19,9.22,211.61
466,Not What It Looks Like,P1 / P2 / P3 / P4 / Birds and Bees / Epilogue,PILOT catches UNIT and GAMMA mid-conversation.,welcome to the poppyverse,automated absurdity,,PILOT; UNIT; GAMMA; UNIT N; UNIT M; UNIT V; UNIT X; UNIT Y; UNIT Z; UNIT Q; UNIT R; UNIT S; UNIT T; UNIT W,,6,,welcome to the poppyverse/automated absurdity,not what it looks like,263.64,6.5,-48.51
516,Organic Tissue,,A routine checkup.,welcome to the poppyverse,steel and skin,,PILOT; UNIT,,1,,welcome to the poppyverse/steel and skin,tissue,333.26,-171.36,-34.28
165,Personal Care,1 / 2,A very thorough skincare routine.,welcome to the poppyverse,steel and skin,,PILOT,,2,,welcome to the poppyverse/steel and skin,personal care,268.9,-94.72,-239.78
613,PILOT Postings,Messages / InstaHistory_1 / InstaHistory_2 / Calendar_EarthBase / Calendar_SpaceBase / Costco_At_Midnight / Nap_With_Notifications_On,Even glitches in reality need an Instagram filter.,welcome to the poppyverse,pilot postings,,PILOT,https://inpoppyfields.tumblr.com/tagged/pilot%20postings/chrono,7,,,,358.27,-59.26,117.19
190,Poorly Placed Wounds,,A series of near-misses.,welcome to the poppyverse,absolute absurdity,,,,1,,welcome to the poppyverse/absolute absurdity,poorly placed wounds,117.25,-138.36,-195.82
700,POPPYSEED — INTRO to Welcome to the Poppyverse,,"The flip-book primer for the entire multiverse -- read this before anything else. Everything downstream, every branch, every collision, traces back to this.",welcome to the poppyverse,beginnings,,,https://heyzine.com/flip-book/7e550a1d46.html,16,,,,0.0,0.0,0.0
663,Post-Piloting,P1 - Groceries at Walmart / P2 - Bulk Deals at Costco / P3 - Vacuum Lines on Carpet / P4 - Bumper Stickers / P5 - Extra Cheese Pizza / Sedentary Shift 1 / Sedentary Shift 2 / Bedroom Ceiling Galaxy / The Final Dream / The Final Logoff / The Final Meeting / After the Dream v1 / After the Dream v2 / After the Dream v3,"After piloting, the body leaves the cockpit but the cockpit does not leave the body.",welcome to the poppyverse,signal stories,,PILOT the retired pilot,https://inpoppyfields.tumblr.com/tagged/post%20piloting/chrono,14,,,,272.75,-76.94,-211.5
345,PRISMA,,"A refurbished laptop, previous owner unknown.",welcome to the poppyverse,unit spotlights,,PRISMA,https://inpoppyfields.tumblr.com/search/PRISMA%20-%20Epitaph,1,,welcome to the poppyverse/unit spotlights,PRISMA,416.2,-131.9,228.25
86,PT,Sparring / Close Contact / BJJ,"PILOT gets thrown, strangled, and roughed up by a rotating cast of extremely polite sparring partners and calls all of it team bonding. 'It's just a sport,' everyone lies.",welcome to the poppyverse,everyone starts somewhere,,PILOT; Ensign K; PETTY OFFICER M; Lt. J; SOREN; AVERY; KENJI; TANK; MIRA; TOMÁS; RAMOS; MACK; TORRES; COACH,,3,,welcome to the poppyverse/pre piloting/everyone starts somewhere -- awkward and terrible,pt,395.82,-201.69,-35.9
464,Quiet and …,Sarcastic / Strange / Cool,"Cadet-era PILOT is reliably sarcastic, faintly alien in her deadpan non-sequiturs, and unbothered while everyone around her makes more noise about being just as good.",welcome to the poppyverse,everyone starts somewhere,,PILOT; LEWIS; REYES,,3,,welcome to the poppyverse/pre piloting/everyone starts somewhere -- awkward and terrible,quiet and,287.01,-47.92,-44.37
585,RATCHET,,"RATCHET tours a nursery of not-yet-born mecha units, aching with quiet tenderness for lives that haven't started yet.",welcome to the poppyverse,unit spotlights,,RATCHET; TYPHOON; CITADEL; STRYKER,https://inpoppyfields.tumblr.com/post/761012309930000384/spotlight-ratchet-giants-in-waiting,1,,welcome to the poppyverse/unit spotlights,RACTHET,199.87,-1.38,279.05
418,Rebirth,,"GAMMA comes back online in a shiny new chassis, and nobody -- least of all GAMMA -- can decide whether that still counts as being GAMMA.",welcome to the poppyverse,mechanical mortality,,UNIT; GAMMA; PILOT,https://inpoppyfields.tumblr.com/post/760136464210280448/spotlight-gamma-rebirth,1,,welcome to the poppyverse/machine learnings/mechanical mortality,rebirth,280.32,99.4,-250.29
440,Reconfiguration in Two Ways,,"A furniture rearrangement, two attempts.",welcome to the poppyverse,mechanical mortality,,UNIT; ECHO-07; GAMMA,https://inpoppyfields.tumblr.com/tagged/reconfiguration%20in%20two%20ways/chrono,1,,welcome to the poppyverse/machine learnings/mechanical mortality,reconfiguration in two ways,237.43,-32.05,-172.62
